Training Loss,Valid Loss,Valid correlation
1.1820923996132773,1.1867402384155674,0.17099108280372874
1.1823963357790097,1.1418524588409222,0.017073966313106464
1.1847974417993687,1.1539132933358889,0.1316927166443222
1.1818675563947574,1.17352841402355,0.029749713895677644
1.1743397253590662,1.2047916635086662,0.24782114613246667
