Training Loss,Valid Loss,Valid correlation
0.25018315057496765,0.7170574602327848,0.5976971849468081
0.251007383538259, 0.6891383967901531,0.5842272797051697
0.3614799972375234,0.7071551366856224,0.569665744698627
0.2798542418592685,0.76755975735814951,0.530488073177398
0.2428236704420399,0.677827985663163,0.623572621443881
