Training Loss,Valid Loss,Valid correlation
0.36531639632743756,0.8518129257779372, 0.3927412592731009
0.36628067463233666,0.8960193630896116,0.3793033228351592
0.33628067463233666,0.8053530092174942,0.4221020906631735
0.3612210241846137,0.8439260313385412,0.401056138233174123
0.3111344629365045,0.771235,0.443454
